id,name,title,num_resources,type,organization_name,metadata_created,metadata_modified
0527a240-5c7a-4cab-9cb5-456f4ca3df5d,preliminary-observations-on-the-volcanic-rocks-of-the-keno-mayo-district-105m-13-14-the-anvil-d,"Preliminary observations on the volcanic rocks of the Keno-Mayo district (105M/13, 14), the Anvil district (105K/3, 6), and the MacMillan Pass district (105O/1, 2), central Yukon",2,information,yukon-geological-survey,2017-01-20T09:01:25,2017-01-20T09:01:25
d7b800d0-a58d-4032-93a6-0a0e98b77d7f,near-surface-geophysical-investigation-of-a-gravel-site-near-whitehorse-yukon,"Near-surface geophysical investigation of a gravel site near Whitehorse, Yukon",2,information,yukon-geological-survey,2017-01-20T09:01:21,2017-01-20T09:01:21
f278955f-f021-41f7-b4c6-2fbec4b4ef94,the-slide-mountain-ophiolite-big-salmon-range-south-central-yukon-preliminary-results-from-fiel,"The Slide Mountain ophiolite, Big Salmon Range, south-central Yukon: Preliminary results from fieldwork",2,information,yukon-geological-survey,2017-01-20T09:01:12,2017-01-20T09:01:12
54d7f4af-2e77-4a3a-907a-bee7755c8435,new-geological-insights-into-the-carmacks-copper-cu-au-ag-deposit-central-yukon-yukon-minfi-008,"New geological insights into the Carmacks Copper Cu-Au-Ag deposit, central Yukon (Yukon  MINFILE 115I 008)",2,information,yukon-geological-survey,2017-01-20T09:01:09,2017-01-20T09:01:09
e1bfbb74-3e0f-4005-931c-a5eaeeeb1a97,geophysical-geochemical-and-geochronological-constraints-on-the-geology-and-mineral-potential-o,"Geophysical, geochemical and geochronological constraints on the geology and mineral potential of the Livingstone Creek area, south-central Yukon (NTS 105E/8)",4,information,yukon-geological-survey,2017-01-20T09:01:01,2017-01-20T09:01:01
221d345d-f9a4-43ae-b826-63fdd86540e2,preliminary-bedrock-geology-of-the-long-lake-and-moraine-lake-areas-southwestern-yukon-nts-115a,"Preliminary bedrock geology of the Long Lake and Moraine Lake areas, southwestern Yukon (NTS 115A/15 and 115H/2 and 7)",2,information,yukon-geological-survey,2017-01-20T09:01:00,2017-01-20T09:01:00
a2560e81-1832-4aca-a19c-fecce8599dc4,updates-on-the-middle-triassic-middle-jurassic-stratigraphy-and-structure-of-the-teslin-mountai,"Updates on the Middle Triassic-Middle Jurassic stratigraphy and structure of the Teslin Mountain and east Lake Laberge areas, south-central Yukon",2,information,yukon-geological-survey,2017-01-20T08:01:33,2017-01-20T08:01:33
fbeb8802-d889-42d1-a273-939a2f2f6c07,update-on-the-minto-deposit,Update on the Minto deposit,3,information,yukon-geological-survey,2017-01-19T03:01:51,2017-01-19T03:01:51
71091c5b-08cc-4d92-8bb7-ef42d28b8360,yukon-mineral-exploration-program-2016-17-update,Yukon Mineral Exploration Program: 2016-17 Update,2,information,yukon-geological-survey,2017-01-19T03:01:38,2017-01-19T03:01:38
6278cce5-cea7-4f64-a154-00f4dacf1bbe,klaza-project-an-expanding-high-grade-au-and-ag-resource-in-the-mount-nansen-gold-camp,Klaza project: An expanding high-grade Au and Ag resource in the Mount Nansen gold camp,2,information,yukon-geological-survey,2017-01-19T03:01:37,2017-01-19T03:01:37
bd3558b9-8eda-4c59-8837-fef86aea3890,casino-porphyry-copper-gold-molybdenum-deposit-central-yukon,"Casino porphyry copper-gold-molybdenum deposit, central Yukon",3,information,yukon-geological-survey,2017-01-19T03:01:33,2017-01-19T03:01:33
331f2a62-c727-45f1-b292-a82908b74e2d,yukon-hardrock-mining-development-and-exploration-overview-2016,"Yukon Hardrock Mining, Development and Exploration Overview 2016",2,information,yukon-geological-survey,2017-01-19T03:01:12,2017-01-19T03:01:12
3aa6e376-dd24-474a-bf18-200e503de57a,summary-of-yukon-geological-survey-2016-17-activities,Summary of Yukon Geological Survey 2016-17 Activities,2,information,yukon-geological-survey,2017-01-19T02:01:36,2017-01-19T02:01:36
dc41fa5f-044e-4652-9726-ad85351efd1e,yukon-placer-mining-2016-development-overview,Yukon Placer Mining 2016 Development Overview,2,information,yukon-geological-survey,2017-01-19T02:01:07,2017-01-19T02:01:07
d14cdfbc-f1eb-4231-a624-1017b4c69f73,yukon-exploration-and-geology-overview-2016,Yukon Exploration and Geology Overview 2016,2,information,yukon-geological-survey,2017-01-18T11:01:19,2017-01-18T11:01:19
ff49d273-da83-4a7f-993f-0a93cd245197,revised-geological-map-of-livingstone-creek-area-nts-105e-8,Revised geological map of Livingstone Creek area (NTS 105E/8),3,information,yukon-geological-survey,2017-01-17T12:01:49,2017-01-17T12:01:49
9cc00032-de25-465c-a615-68df6f02ff2f,bedrock-geology-of-the-upper-hyland-river-area-nts-105h-8-9-10-15-16-and-105i-2-southeast-yukon,"Bedrock geology of the upper Hyland River area, NTS 105H/8, 9, 10, 15, 16 and 105I/2, southeast Yukon",2,information,yukon-geological-survey,2016-12-14T10:12:14,2016-12-14T10:12:14
a8647f2d-3655-422b-827c-e0a2345fa414,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105d,Enhanced interpretation of stream sediment geochemical data for NTS 105D,3,information,yukon-geological-survey,2016-11-17T11:11:36,2016-11-17T11:11:36
6c162df4-280c-43bb-b7f3-0b1d9ae46936,geological-map-of-the-earn-lake-area-central-yukon-parts-of-nts-105l-9-15-and-16,"Geological map of the Earn Lake area, central Yukon, parts of NTS 105L/9, 15 and 16",2,information,yukon-geological-survey,2016-11-17T10:11:48,2016-11-17T10:11:48
7ff4644f-5e0f-485a-806d-145b797d2bfc,preliminary-geological-map-of-the-hutshi-lakes-and-cracker-creek-map-areas-parts-of-nts-115a-15,"Preliminary geological map of the Hutshi Lakes and Cracker Creek map areas, parts of NTS 115A/15 and 115H/2",2,information,yukon-geological-survey,2016-11-17T10:11:34,2016-11-17T10:11:34
d3556145-3ffc-4e6d-9303-e2d560b0de8b,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-116b-and-116c,Enhanced interpretation of stream sediment geochemical data for NTS 116B and 116C,3,information,yukon-geological-survey,2016-11-17T09:11:57,2016-11-17T09:11:57
7177effe-c756-40d0-849d-2adc216e85b8,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115a,Enhanced interpretation of stream sediment geochemical data for NTS 115A,3,information,yukon-geological-survey,2016-11-17T09:11:53,2016-11-17T09:11:53
11117109-6b8f-43ef-a6b6-ee85062717d5,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105o-and-105p,Enhanced interpretation of stream sediment geochemical data for NTS 105O and 105P,3,information,yukon-geological-survey,2016-11-17T09:11:41,2016-11-17T09:11:41
68795844-1009-4a8c-af3d-7046523dc115,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115p,Enhanced interpretation of stream sediment geochemical data for NTS 115P,3,information,yukon-geological-survey,2016-11-17T09:11:28,2016-11-17T09:11:28
d608abb2-13d2-4f30-a843-67a701375e05,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115n-and-115o,Enhanced interpretation of stream sediment geochemical data for NTS 115N and 115O,3,information,yukon-geological-survey,2016-11-17T09:11:00,2016-11-17T09:11:00
105adfc4-6dd8-45c7-b947-8e94fe8d65df,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105m,Enhanced interpretation of stream sediment geochemical data for NTS 105M,3,information,yukon-geological-survey,2016-11-17T08:11:17,2016-11-17T08:11:17
30eaa090-c46d-4655-9b47-9afa97a004bb,bedrock-geology-map-of-the-teslin-mountain-and-east-lake-laberge-areas-parts-of-nts-105e-2-3-an,"Bedrock geology map of the Teslin Mountain and East Lake Laberge areas, parts of NTS 105E/2, 3 and 6",2,information,yukon-geological-survey,2016-11-17T03:11:14,2016-11-17T03:11:14
7f386239-9970-4a87-a201-732788550a3d,yukon-plutonic-suites,Yukon Plutonic Suites,2,information,yukon-geological-survey,2016-11-17T03:11:00,2016-11-17T03:11:00
eff88d3d-074f-4616-bf13-2ebad1a9a2fd,volcanogenic-massive-sulphide-and-orogenic-gold-deposits-in-northern-southeast-alaska,Volcanogenic massive sulphide and orogenic gold deposits in northern Southeast Alaska,3,information,yukon-geological-survey,2016-11-08T03:11:38,2016-11-08T03:11:38
b15debdc-3448-48ff-bf3d-778ed8a9e8bc,the-keno-hill-silver-mining-district,The Keno Hill silver mining district,4,information,yukon-geological-survey,2016-11-08T03:11:32,2016-11-08T03:11:32
dfa649d8-c7de-43ab-8f99-a2023388e986,tectonics-of-the-intermontane-and-insular-terranes-and-development-of-mesozoic-synorogenic-basi,"Tectonics of the Intermontane and Insular terranes, and development of Mesozoic synorogenic basins in southern Yukon: Carmacks to Kluane Lake",4,information,yukon-geological-survey,2016-11-08T03:11:22,2016-11-08T03:11:22
12eb35a3-de11-4b1a-bb65-a32e4697edfd,the-anvil-district,The Anvil District,4,information,yukon-geological-survey,2016-11-08T02:11:39,2016-11-08T02:11:39
b3d0faf2-828f-488c-ab00-690f2df8d665,veins-to-valleys-the-klondike-district,Veins to valleys: the Klondike District,3,information,yukon-geological-survey,2016-11-08T02:11:08,2016-11-08T02:11:08
511da58c-e493-4878-8087-4d2f888fbc69,inventory-of-mass-movement-geohazards-along-the-dempster-highway-yukon,"Inventory of mass movement geohazards along the Dempster Highway, Yukon",3,information,yukon-geological-survey,2016-11-07T01:11:30,2016-11-07T01:11:30
6c5f6089-68b2-4403-9c22-2cce88f6d9a8,surficial-geology-old-crow-yukon-parts-of-nts-116o-12,"Surficial geology, Old Crow, Yukon, parts of NTS 116O/12",5,information,yukon-geological-survey,2016-10-18T01:10:45,2016-10-18T01:10:45
e84340f8-661d-4009-a0f8-6b3ce6103fdf,analytical-methods-and-non-interpretative-data-compilation-for-unconventional-shale-plays-of-yu,Analytical methods and non-interpretative data compilation for unconventional shale plays of Yukon's Liard basin,2,information,yukon-geological-survey,2016-09-21T08:09:43,2016-09-21T08:09:43
e9ec6c73-9036-4590-b1f4-92fb337221cc,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115i,Enhanced interpretation of stream sediment geochemical data for NTS 115I,3,information,yukon-geological-survey,2016-09-06T08:09:36,2016-09-06T08:09:36
b425909c-82f5-473f-8730-f17d9829c02b,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115j-and-115k,Enhanced interpretation of stream sediment geochemical data for NTS 115J and 115K,3,information,yukon-geological-survey,2016-09-06T08:09:06,2016-09-06T08:09:06
288b06d4-b927-41f4-9eac-a15614db07ef,electromagnetic-survey-of-the-livingstone-creek-area-yukon-parts-of-nts-105-e-7-8-9-and-10,"Electromagnetic Survey of the Livingstone Creek area, Yukon, Parts of NTS 105-E/7, 8, 9 and 10",7,information,yukon-geological-survey,2016-09-02T07:09:58,2016-09-02T07:09:58
83792bed-ec47-4662-8812-810040c28ea1,electromagnetic-survey-of-the-livingstone-creek-area-yukon-parts-of-nts-105-e-1-and-8,"Electromagnetic Survey of the Livingstone Creek area, Yukon, Parts of NTS 105-E/1 and 8",7,information,yukon-geological-survey,2016-09-02T07:09:35,2016-09-02T07:09:35
b83649b9-f464-4fda-aa13-7350da43919e,residual-total-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yukon-nts-105-a-15-a,"Residual Total Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-A/15 and parts of 105-A/14, 16, H/2, 3, 4",4,information,yukon-geological-survey,2016-07-27T02:07:54,2016-07-27T02:07:54
e8f8f131-af14-4185-9ddd-a77d932b4cbb,residual-total-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yukon-nts-105--10-11,"Residual Total Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-H/6, 12, and parts of 105-G/9, H/5, 7, 10, 11",4,information,yukon-geological-survey,2016-07-27T02:07:44,2016-07-27T02:07:44
654c0096-eb72-4d30-9e7b-6ff0e7492efd,residual-total-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yukon-nts-105-g-16-a,"Residual Total Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-G/16 and parts of 105-G/15, H/13, 14, I/4, J/1, 2",4,information,yukon-geological-survey,2016-07-27T02:07:40,2016-07-27T02:07:40
88db840f-cedf-4328-bac7-a36693794acb,first-vertical-derivative-of-the-magnetic-field-aeromagnetic-survey-of-the-frances-lake-a-10-11,"First Vertical Derivative of the Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-H/6, 12 and parts of 105-G/9, H/5, 7, 10 11",4,information,yukon-geological-survey,2016-07-27T02:07:36,2016-07-27T02:07:36
7c08315d-0503-41d1-b4fa-a6edeaa98a98,first-vertical-derivative-of-the-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yu,"First Vertical Derivative of the Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-A/15 and parts of 105-A/14, 16, H/2, 3, 4",4,information,yukon-geological-survey,2016-07-27T02:07:16,2016-07-27T02:07:16
735f0c7e-6a66-42ed-b927-0e6c49a46742,first-vertical-derivative-of-the-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yu-1,"First Vertical Derivative of the Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-G/16 and parts of 105-G/15, H13, 14, I/4, J/1, 2",4,information,yukon-geological-survey,2016-07-27T02:07:13,2016-07-27T02:07:13
3e572a5b-14c9-4f69-aac9-72753a203e4e,residual-total-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-yukon-nts-105-a-1-11,"Residual Total Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-A/10 and parts of 105-A/6, 7, 9, 11",4,information,yukon-geological-survey,2016-07-27T01:07:18,2016-07-27T01:07:18
d6dad81d-8267-469c-aa91-5723f3bb3a96,first-vertical-derivative-of-the-magnetic-field-aeromagnetic-survey-of-the-frances-lake-area-11,"First Vertical Derivative of the Magnetic Field, Aeromagnetic Survey of the Frances Lake Area, Yukon, NTS 105-A/10 and parts of 105-A/6, 7, 9, 11",4,information,yukon-geological-survey,2016-07-27T01:07:18,2016-07-27T01:07:18
66ce8125-e88c-4e7a-a87d-bf8a865f6aee,pressure-data-assessment-liard-basin-yukon,"Pressure data assessment, Liard Basin, Yukon",2,information,yukon-geological-survey,2016-07-06T10:07:08,2016-07-06T10:07:08
999d8709-1aa8-458d-ad4f-cd71402fa589,technical-report-a-comparison-of-aerochem-and-traditional-stream-sediment-sampling,Technical report: A comparison of aerochem and traditional stream sediment sampling,3,information,yukon-geological-survey,2016-06-23T01:06:22,2016-06-23T01:06:22
edb3483e-f3ad-41f3-8b9b-d9cb3ba05199,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105l,Enhanced interpretation of stream sediment geochemical data for NTS 105L,3,information,yukon-geological-survey,2016-06-17T10:06:57,2016-06-17T10:06:57
5427a034-734f-46af-a3bf-84ac8d1ba2f1,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115h,Enhanced interpretation of stream sediment geochemical data for NTS 115H,3,information,yukon-geological-survey,2016-06-17T10:06:27,2016-06-17T10:06:27
4f0bd97d-628d-4f36-9e85-e67c2009cb40,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-115f-and-115g,Enhanced interpretation of stream sediment geochemical data for NTS 115F and 115G,3,information,yukon-geological-survey,2016-06-17T10:06:17,2016-06-17T10:06:17
ae97401b-c73b-43bd-8702-7cd9eb6e851d,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105c,Enhanced interpretation of stream sediment geochemical data for NTS 105C,3,information,yukon-geological-survey,2016-06-17T10:06:04,2016-06-17T10:06:04
aad3f4bf-8ad8-4ca7-a4ad-fcf757f5197c,southern-yukon-geological-highway-map,Southern Yukon geological highway map,2,information,yukon-geological-survey,2016-06-17T10:06:03,2016-06-17T10:06:03
699800c2-8672-4b04-be7a-b0cf61872bde,regional-stream-sediment-geochemical-data-watson-lake-area-southeastern-yukon-nts-095d-and-105a-1,"Regional stream sediment geochemical data, Watson Lake area, southeastern Yukon (NTS 095D and 105A)",2,information,yukon-geological-survey,2016-05-24T12:05:42,2016-05-24T12:05:42
7ebd18c9-5c53-40af-ae07-d65385630fb3,regional-lake-sediment-geochemical-data-watson-lake-area-southeastern-yukon-nts-105a,"Regional lake sediment geochemical data, Watson Lake area, southeastern Yukon (NTS 105A)",2,information,yukon-geological-survey,2016-05-24T12:05:03,2016-05-24T12:05:03
36c92619-f124-4da9-b759-b2f9f1dd8c7c,regional-stream-sediment-geochemical-data-dezadeash-range-area-southwestern-yukon-nts-115a-and-,"Regional stream sediment geochemical data, Dezadeash Range area, southwestern Yukon (NTS 115A and 115B)",2,information,yukon-geological-survey,2016-05-24T12:05:01,2016-05-24T12:05:01
f42b1c43-9862-41ba-886d-3b0a996219db,regional-stream-sediment-geochemical-data-stewart-river-area-western-yukon-nts-115n-east-and-11,"Regional stream sediment geochemical data, Stewart River area, western Yukon (NTS 115N east & 115O)",2,information,yukon-geological-survey,2016-05-24T11:05:12,2016-05-24T11:05:12
99109a39-d60b-4ab9-aed3-38331bb4fece,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105e,Enhanced interpretation of stream sediment geochemical data for NTS 105E,3,information,yukon-geological-survey,2016-05-24T03:05:45,2016-05-24T03:05:45
bad7bc4f-7ad8-41b4-b9bf-3a7b0db835e6,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105b,Enhanced interpretation of stream sediment geochemical data for NTS 105B,3,information,yukon-geological-survey,2016-05-24T03:05:29,2016-05-24T03:05:29
29fb5d50-af0f-4b59-90a3-f83a34b714bc,yukon-mineral-property-update,Yukon Mineral Property Update,2,information,yukon-geological-survey,2016-04-29T08:04:08,2016-04-29T08:04:08
d811f526-5ac8-4b18-82e8-e473ea058a2e,sedimentology-and-regional-significance-of-the-argillite-unit-a-probable-cryogenian-map-unit-in,"Sedimentology and regional significance of the ‘argillite unit’, a probable Cryogenian map unit in southeast Yukon, Canada",1,information,yukon-geological-survey,2016-03-29T09:03:22,2016-03-29T09:03:22
a5a42fb3-3760-4075-a403-dbd2a83b3501,the-unconventional-gas-resources-of-mississippian-devonian-shales-in-the-liard-basin-of-british,"The unconventional gas resources of Mississippian-Devonian shales in the Liard basin of British Columbia, the Northwest Territories and Yukon",2,information,yukon-geological-survey,2016-03-17T10:03:33,2016-03-17T10:03:33
f0440176-39af-4ddc-bc07-be6b3ed401b0,an-orogenic-wedge-model-for-diachronous-deformation-metamorphism-and-exhumation-in-the-hinterla,"An orogenic wedge model for diachronous deformation, metamorphism, and exhumation in the hinterland of the northern Canadian Cordillera",2,information,yukon-geological-survey,2016-02-09T11:02:50,2016-02-09T11:02:50
79731357-fe87-47cb-a63f-3cf84a345672,copper-gold-silver-mineralization-at-the-stu-occurrence-central-yukon-yukon-minfile-115i-011,"Copper-gold ± silver mineralization at the Stu occurrence, central Yukon (Yukon MINFILE 115I 011)",2,information,yukon-geological-survey,2016-01-25T11:01:52,2016-01-25T11:01:52
37ff4700-c032-429e-87b3-59fc595b31e6,stratigraphy-and-structural-geology-of-the-upper-hyland-river-area-parts-of-105h-8-105h-9-south,"Stratigraphy and structural geology of the upper Hyland River area (parts of 105H/8, 105H/9), southeast Yukon",2,information,yukon-geological-survey,2016-01-25T11:01:45,2016-01-25T11:01:45
b3123db9-5448-4b10-9bf5-6e15fb94d663,late-holocene-fluctuations-of-the-north-lobe-of-llewellyn-glacier-upper-yukon-river-basin,"Late Holocene fluctuations of the north lobe of Llewellyn Glacier, Upper Yukon River Basin",2,information,yukon-geological-survey,2016-01-25T11:01:44,2016-01-25T11:01:44
ae7d2132-4a30-4c1e-bcf3-e8f595300636,digitizing-and-spatially-analyzing-historic-ycgc-drill-data-from-dominion-creek-a-pilot-project,Digitizing and spatially analyzing historic YCGC drill data from Dominion Creek: a pilot project,2,information,yukon-geological-survey,2016-01-25T11:01:34,2016-01-25T11:01:34
873decb1-795f-4f2e-9733-a9f0ce6d292b,crustal-depth-of-emplacement-of-the-early-jurassic-aishihik-and-tatchun-batholiths-west-central,"Crustal depth of emplacement of the Early Jurassic Aishihik and Tatchun batholiths, west-central Yukon",2,information,yukon-geological-survey,2016-01-25T11:01:12,2016-01-25T11:01:12
df152c63-85b9-4393-b6a0-c60a7962b1e9,placer-lode-gold-relationships-in-the-nansen-placer-district-yukon,"Placer-lode gold relationships in the Nansen placer district, Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:58,2016-01-25T10:01:58
7b8a9531-25e3-4efb-a44d-f144432fae86,early-pleistocene-glaciation-and-implications-for-placer-gold-deposits-in-back-creek-mount-nans,"Early Pleistocene glaciation and implications for placer gold deposits in Back Creek, Mount Nansen area, Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:57,2016-01-25T10:01:57
91c4a269-9b8e-4ca9-b19a-5216b9e1c214,preliminary-observations-on-the-geology-of-tay-mountain-area-parts-of-nts-105k-12-and-13-105l-0,"Preliminary observations on the geology of Tay Mountain Area (parts of NTS 105K/12 and 13, 105L/09 and 16), central Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:25,2016-01-25T10:01:25
93327839-e8bd-4ba6-a29e-f19efc1cc0c7,a-type-granite-plutons-and-tin-skarns-in-southeast-yukon-mindy-prospect-and-surrounding-granite,A-type granite plutons and tin skarns in southeast Yukon: Mindy prospect and surrounding granite of 105C/9,2,information,yukon-geological-survey,2016-01-25T10:01:19,2016-01-25T10:01:19
3c59f0b7-18c5-478b-9b27-5773e56e1c27,u-pb-zircon-age-and-pb-isotopic-constraints-on-the-age-and-origin-of-porphyry-and-epithermal-ve,"U-Pb zircon age and Pb isotopic constraints on the age and origin of porphyry and epithermal vein mineralization in the eastern Dawson Range, Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:15,2016-01-25T10:01:15
07a6fb95-05b8-4e3d-9e61-74f3b6408569,protopiceoxylon-yukonense-sp-nov-a-remarkable-extinct-conifer-from-the-mackenzie-delta-area-nor,"Protopiceoxylon yukonense sp. nov. – A remarkable extinct conifer from the Mackenzie Delta area, northern Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:08,2016-01-25T10:01:08
543b14fa-678c-4469-ae09-6973724ced97,new-u-pb-zircon-dates-from-the-aishihik-batholith-southern-yukon,"New U-Pb zircon dates from the Aishihik batholith, southern Yukon",2,information,yukon-geological-survey,2016-01-25T10:01:03,2016-01-25T10:01:03
0f4c2ea8-83f8-4697-b010-2cf312b6f293,preliminary-results-on-the-middle-triassic-middle-jurassic-stratigraphy-and-structure-of-the-te,"Preliminary results on the Middle Triassic-Middle Jurassic stratigraphy and structure of the Teslin Mountain area, southern Yukon",2,information,yukon-geological-survey,2016-01-25T09:01:39,2016-01-25T09:01:39
36076a69-5e15-4490-af19-b52c0f6495a7,the-paradise-gravel-evidence-for-a-pre-white-channel-gravel-in-the-klondike,The Paradise gravel: Evidence for a pre-White Channel Gravel in the Klondike,2,information,yukon-geological-survey,2016-01-25T09:01:37,2016-01-25T09:01:37
311b3f30-8699-4c10-b4ee-a2c5d54e2bac,paleozoic-stratigraphy-tectonics-and-metallogeny-of-the-pelly-mountains-quiet-lake-and-finlayso,"Paleozoic stratigraphy, tectonics and metallogeny of the Pelly Mountains, Quiet Lake and Finlayson Lake map areas (NTS 105F and G), central Yukon: Project outline and preliminary field results",2,information,yukon-geological-survey,2016-01-25T09:01:27,2016-01-25T09:01:27
a597273f-cc7e-482e-b57a-d795f97c4f6e,field-investigations-of-the-sugar-gold-prospect-dawson-range-yukon-nts-115j-14-and-115j-15,"Field investigations of the Sugar gold prospect, Dawson Range, Yukon (NTS 115J/14 and 115J/15)",2,information,yukon-geological-survey,2016-01-25T09:01:02,2016-01-25T09:01:02
c09e19fe-3d41-4374-8393-1e01a7ff7b9b,yukon-exploration-and-geology-2015,Yukon Exploration and Geology 2015,2,information,yukon-geological-survey,2016-01-25T08:01:58,2016-01-25T08:01:58
37835a5b-470b-421a-99bc-41713ba88245,summary-of-yukon-geological-survey-2015-16-activities,Summary of Yukon Geological Survey 2015-16 Activities,2,information,yukon-geological-survey,2016-01-25T02:01:50,2016-01-25T02:01:50
69c48b95-01e8-4e64-b9ef-9cf9239698d8,yukon-mineral-exploration-program-update-2015-2016,Yukon Mineral Exploration Program Update 2015-2016,2,information,yukon-geological-survey,2016-01-25T02:01:13,2016-01-25T02:01:13
4bbab510-19dd-438e-ae4b-ec0cd3631f79,yukon-placer-mining-exploration-and-development-overview-2015,Yukon Placer Mining Exploration and Development Overview 2015,2,information,yukon-geological-survey,2016-01-25T02:01:13,2016-01-25T02:01:13
ca0f50c1-61f3-4c32-89aa-f9f2e36a211b,yukon-hard-rock-mining-development-and-exploration-overview-2015,"Yukon Hard Rock Mining, Development and Exploration Overview 2015",2,information,yukon-geological-survey,2016-01-25T02:01:08,2016-01-25T02:01:08
75bb05c2-dc7b-4d3c-b79f-7f40441d9dce,bedrock-geology-compilation-of-the-eastern-rackla-belt-nts-105n-15-105n-16-105o-13-106b-4-106c-,"Bedrock geology compilation of the eastern Rackla belt, NTS 105N/15, 105N/16, 105O/13, 106B/4, 106C/1, 106C/2, east-central Yukon",4,information,yukon-geological-survey,2016-01-22T10:01:41,2016-01-22T10:01:41
e70dd1b1-c762-4251-bba1-0875f45560f6,bedrock-geology-of-the-tay-mountain-area-central-yukon,"Bedrock geology of the Tay Mountain area, central Yukon",2,information,yukon-geological-survey,2016-01-22T10:01:09,2016-01-22T10:01:09
18fa2119-858e-4c43-9c51-6b5f524e348f,yukon-bedrock-geology-map,Yukon bedrock geology map,4,information,yukon-geological-survey,2016-01-22T09:01:10,2016-01-22T09:01:10
64ef8d76-07f2-4cb5-9d9c-111863c79d8a,yukon-exploration-and-geology-overview-2015,Yukon Exploration and Geology Overview 2015,2,information,yukon-geological-survey,2016-01-18T02:01:19,2016-01-18T02:01:19
76e79506-1679-46ee-9482-9c66a19e1e59,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105i-and-105j,Enhanced interpretation of stream sediment geochemical data for NTS 105I and 105J,3,information,yukon-geological-survey,2016-01-15T09:01:53,2016-01-15T09:01:53
4bf0d910-6e97-49e8-982a-3f432c928bf1,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-95d-and-105a,Enhanced interpretation of stream sediment geochemical data for NTS 95D and 105A,3,information,yukon-geological-survey,2016-01-07T10:01:04,2016-01-07T10:01:04
40f2aec0-b3a6-431d-a465-81e31b91bb39,yukon-mineral-deposits-summary-2015,Yukon Mineral Deposits Summary 2015,2,information,yukon-geological-survey,2016-01-01T12:01:55,2016-01-01T12:01:55
2a5e3ebc-a35f-495f-a3e5-bc6afb426e64,preliminary-geological-map-of-the-long-lake-area-parts-of-nts-115h-2-and-115h-7,"Preliminary geological map of the Long Lake area, parts of NTS 115H/2 and 115H/7",2,information,yukon-geological-survey,2015-12-09T12:12:26,2015-12-09T12:12:26
55534f2f-d5b4-445b-a5eb-f8046015bce0,provenance-and-depositional-framework-of-braided-and-meandering-gravel-bed-river-deposits-and-a,"Provenance and depositional framework of braided and meandering gravel-bed river deposits and associated coal deposits in active intermontane piggyback basins: The Upper Jurassic to Lower Cretaceous Tantalus Formation, Yukon",4,information,yukon-geological-survey,2015-12-02T12:12:58,2015-12-02T12:12:58
bada798d-f7f7-49cf-a5e7-2ca09fd3d89e,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105f,Enhanced interpretation of stream sediment geochemical data for NTS 105F,3,information,yukon-geological-survey,2015-10-27T11:10:50,2015-10-27T11:10:50
3239318a-db07-4217-b3c2-c5ed3873a757,enhanced-interpretation-of-stream-sediment-geochemical-data-for-nts-105n,Enhanced interpretation of stream sediment geochemical data for NTS 105N,3,information,yukon-geological-survey,2015-10-27T11:10:42,2015-10-27T11:10:42
